split,sample_id,speaker,text_chars,semantic_tokens,audio_frames,duration,semantic_audio_ratio,sequence_length
train,ulsan_004991,DKSR20001168_2,13,9,25,1.96,0.36,34
train,ulsan_016602,DKSR20001208_2,23,14,51,4.06,0.27450980392156865,65
train,ulsan_025397,DKSR20001156_1,6,5,20,1.57,0.25,25
train,ulsan_006514,DKSR20001285_2,55,34,84,6.69,0.40476190476190477,118
train,ulsan_012149,DKSR20001617_2,16,11,26,2.03,0.4230769230769231,37
train,ulsan_018752,DKSR20001388_1,16,12,33,2.64,0.36363636363636365,45
train,ulsan_004992,DKSR20001168_2,20,12,43,3.44,0.27906976744186046,55
train,ulsan_003873,DKSR20001165_1,11,9,23,1.81,0.391304347826087,32
train,ulsan_003523,DKSR20001147_2,48,37,80,6.37,0.4625,117
train,ulsan_022508,DKSR20001570_1,13,11,40,3.15,0.275,51
train,ulsan_007163,DKSR20001301_1,64,44,111,8.87,0.3963963963963964,155
train,ulsan_005948,DKSR20001280_1,20,18,40,3.2,0.45,58
train,ulsan_010668,DKSR20001594_2,28,18,44,3.49,0.4090909090909091,62
train,ulsan_023109,DKSR20000956_1,30,17,50,4.0,0.34,67
train,ulsan_002263,DKSR20001144_2,27,17,46,3.61,0.3695652173913043,63
train,ulsan_014593,DKSR20001032_1,15,10,32,2.55,0.3125,42
train,ulsan_020064,DKSR20001510_1,4,4,28,2.19,0.14285714285714285,32
train,ulsan_016386,DKSR20001207_2,25,21,62,4.91,0.3387096774193548,83
train,ulsan_006311,DKSR20001285_2,33,24,46,3.65,0.5217391304347826,70
train,ulsan_008409,DKSR20001475_2,50,34,70,5.55,0.4857142857142857,104
train,ulsan_024189,DKSR20000961_2,45,31,84,6.69,0.36904761904761907,115
train,ulsan_016523,DKSR20001208_1,21,13,39,3.12,0.3333333333333333,52
train,ulsan_027112,DKSR20001203_2,13,8,42,3.3,0.19047619047619047,50
train,ulsan_010257,DKSR20001593_1,26,16,62,4.96,0.25806451612903225,78
train,ulsan_001364,DKSR20001094_2,1,1,20,1.53,0.05,21
train,ulsan_015277,DKSR20001159_2,42,31,59,4.72,0.5254237288135594,90
train,ulsan_026897,DKSR20001203_1,30,26,64,5.05,0.40625,90
train,ulsan_020126,DKSR20001510_1,25,18,57,4.49,0.3157894736842105,75
train,ulsan_001287,DKSR20001094_1,11,5,43,3.44,0.11627906976744186,48
train,ulsan_024638,DKSR20000962_1,35,20,86,6.83,0.23255813953488372,106
train,ulsan_011202,DKSR20001609_1,17,12,34,2.65,0.35294117647058826,46
train,ulsan_024454,DKSR20000963_1,71,45,97,7.7,0.4639175257731959,142
train,ulsan_023594,DKSR20000955_2,2,2,16,1.26,0.125,18
train,ulsan_025208,DKSR20001156_1,22,13,34,2.72,0.38235294117647056,47
train,ulsan_006949,DKSR20001300_1,16,9,27,2.16,0.3333333333333333,36
train,ulsan_007416,DKSR20001348_1,32,25,59,4.67,0.423728813559322,84
train,ulsan_021422,DKSR20001534_2,24,19,95,7.56,0.2,114
train,ulsan_018042,DKSR20001336_2,34,22,54,4.27,0.4074074074074074,76
train,ulsan_025648,DKSR20000974_1,26,18,44,3.46,0.4090909090909091,62
train,ulsan_025341,DKSR20001156_1,20,13,34,2.67,0.38235294117647056,47
train,ulsan_025303,DKSR20001156_1,31,19,47,3.75,0.40425531914893614,66
train,ulsan_010491,DKSR20001594_1,31,23,43,3.39,0.5348837209302325,66
train,ulsan_024740,DKSR20000962_1,17,9,45,3.57,0.2,54
train,ulsan_019430,DKSR20001508_2,3,3,23,1.81,0.13043478260869565,26
train,ulsan_013885,DKSR20001031_1,25,18,48,3.8,0.375,66
train,ulsan_002943,DKSR20001146_2,62,36,66,5.21,0.5454545454545454,102
train,ulsan_027491,DKSR20001204_1,24,15,51,4.07,0.29411764705882354,66
train,ulsan_003466,DKSR20001147_2,10,7,25,1.93,0.28,32
train,ulsan_024178,DKSR20000961_2,36,27,69,5.47,0.391304347826087,96
train,ulsan_010472,DKSR20001594_1,42,25,50,4.0,0.5,75
train,ulsan_000412,DKSR20000954_1,2,2,15,1.15,0.13333333333333333,17
train,ulsan_021983,DKSR20001568_1,30,17,46,3.67,0.3695652173913043,63
train,ulsan_004360,DKSR20001166_2,9,9,27,2.13,0.3333333333333333,36
train,ulsan_004687,DKSR20001168_2,22,15,51,4.02,0.29411764705882354,66
train,ulsan_021627,DKSR20001537_2,17,14,38,3.01,0.3684210526315789,52
train,ulsan_017446,DKSR20001287_2,8,8,18,1.41,0.4444444444444444,26
train,ulsan_000640,DKSR20000954_1,2,2,10,0.79,0.2,12
train,ulsan_022950,DKSR20001571_1,39,23,82,6.5,0.2804878048780488,105
train,ulsan_015564,DKSR20001160_2,35,23,80,6.39,0.2875,103
train,ulsan_000260,DKSR20000953_1,28,17,52,4.16,0.3269230769230769,69
train,ulsan_001875,DKSR20001132_1,36,25,57,4.49,0.43859649122807015,82
train,ulsan_020881,DKSR20001532_2,26,23,57,4.49,0.40350877192982454,80
train,ulsan_019471,DKSR20001508_2,31,16,80,6.35,0.2,96
train,ulsan_002924,DKSR20001146_2,17,13,29,2.32,0.4482758620689655,42
train,ulsan_013948,DKSR20001031_1,19,10,47,3.71,0.2127659574468085,57
train,ulsan_020311,DKSR20001511_1,38,27,64,5.11,0.421875,91
train,ulsan_018048,DKSR20001336_2,20,20,33,2.58,0.6060606060606061,53
train,ulsan_002757,DKSR20001145_1,19,14,56,4.45,0.25,70
train,ulsan_022349,DKSR20001569_2,14,9,27,2.14,0.3333333333333333,36
train,ulsan_020807,DKSR20001532_1,41,31,86,6.82,0.36046511627906974,117
train,ulsan_017505,DKSR20001287_2,26,18,41,3.21,0.43902439024390244,59
train,ulsan_021971,DKSR20001568_2,9,6,30,2.35,0.2,36
train,ulsan_016989,DKSR20001240_2,34,22,60,4.76,0.36666666666666664,82
train,ulsan_015916,DKSR20001202_1,14,10,50,3.99,0.2,60
train,ulsan_002112,DKSR20001132_1,22,13,41,3.22,0.3170731707317073,54
train,ulsan_001901,DKSR20001132_2,39,24,52,4.15,0.46153846153846156,76
train,ulsan_011437,DKSR20001610_1,22,11,47,3.7,0.23404255319148937,58
train,ulsan_017522,DKSR20001287_1,34,20,65,5.13,0.3076923076923077,85
train,ulsan_001528,DKSR20001131_1,22,13,35,2.77,0.37142857142857144,48
train,ulsan_003679,DKSR20001149_1,49,34,87,6.9,0.39080459770114945,121
train,ulsan_015370,DKSR20001160_1,13,8,25,1.96,0.32,33
train,ulsan_006054,DKSR20001284_1,44,30,63,4.98,0.47619047619047616,93
train,ulsan_018479,DKSR20001380_1,18,11,30,2.37,0.36666666666666664,41
train,ulsan_014394,DKSR20001032_2,40,26,31,2.43,0.8387096774193549,57
train,ulsan_014402,DKSR20001032_2,11,7,17,1.32,0.4117647058823529,24
train,ulsan_009612,DKSR20001535_2,26,22,30,2.34,0.7333333333333333,52
train,ulsan_009130,DKSR20001487_2,49,26,76,6.06,0.34210526315789475,102
train,ulsan_008592,DKSR20001475_2,40,23,66,5.21,0.3484848484848485,89
train,ulsan_018890,DKSR20001491_2,34,23,54,4.27,0.42592592592592593,77
train,ulsan_011638,DKSR20001611_1,15,11,34,2.65,0.3235294117647059,45
train,ulsan_006860,DKSR20001286_2,42,27,63,4.99,0.42857142857142855,90
train,ulsan_025185,DKSR20001156_1,2,2,11,0.86,0.18181818181818182,13
train,ulsan_006374,DKSR20001285_1,58,34,76,6.03,0.4473684210526316,110
train,ulsan_026818,DKSR20000979_2,43,27,67,5.36,0.40298507462686567,94
train,ulsan_004969,DKSR20001168_2,15,11,39,3.08,0.28205128205128205,50
train,ulsan_021237,DKSR20001534_1,5,6,18,1.42,0.3333333333333333,24
train,ulsan_022336,DKSR20001569_2,21,17,45,3.54,0.37777777777777777,62
train,ulsan_012302,DKSR20001618_1,52,32,70,5.55,0.45714285714285713,102
train,ulsan_024837,DKSR20000973_2,14,9,26,2.05,0.34615384615384615,35
train,ulsan_000004,DKSR20000953_1,25,18,42,3.32,0.42857142857142855,60
train,ulsan_004628,DKSR20001167_1,28,20,40,3.14,0.5,60
train,ulsan_009779,DKSR20001536_2,28,17,46,3.64,0.3695652173913043,63
train,ulsan_018291,DKSR20001380_1,9,7,24,1.87,0.2916666666666667,31
train,ulsan_001079,DKSR20000960_1,16,11,31,2.41,0.3548387096774194,42
train,ulsan_004319,DKSR20001166_1,25,21,48,3.77,0.4375,69
train,ulsan_004980,DKSR20001168_2,9,10,24,1.89,0.4166666666666667,34
train,ulsan_003003,DKSR20001146_2,16,11,33,2.57,0.3333333333333333,44
train,ulsan_018454,DKSR20001380_2,30,18,42,3.33,0.42857142857142855,60
train,ulsan_006303,DKSR20001285_2,10,7,30,2.34,0.23333333333333334,37
train,ulsan_019927,DKSR20001509_2,19,13,40,3.16,0.325,53
train,ulsan_027228,DKSR20000980_1,52,35,85,6.75,0.4117647058823529,120
train,ulsan_009219,DKSR20001487_1,38,27,65,5.13,0.4153846153846154,92
train,ulsan_005849,DKSR20001280_2,22,16,41,3.23,0.3902439024390244,57
train,ulsan_006980,DKSR20001300_1,44,29,66,5.22,0.4393939393939394,95
train,ulsan_012650,DKSR20001649_2,26,18,66,5.23,0.2727272727272727,84
train,ulsan_020389,DKSR20001511_2,16,13,46,3.68,0.2826086956521739,59
train,ulsan_017400,DKSR20001287_1,40,31,56,4.47,0.5535714285714286,87
train,ulsan_003733,DKSR20001149_1,36,23,62,4.94,0.3709677419354839,85
train,ulsan_006421,DKSR20001285_1,25,20,26,2.05,0.7692307692307693,46
train,ulsan_009169,DKSR20001487_1,36,27,45,3.56,0.6,72
train,ulsan_000848,DKSR20000959_1,47,28,80,6.39,0.35,108
train,ulsan_023488,DKSR20000955_2,2,2,12,0.94,0.16666666666666666,14
train,ulsan_001894,DKSR20001132_2,25,15,63,4.98,0.23809523809523808,78
train,ulsan_003073,DKSR20001146_1,33,20,60,4.75,0.3333333333333333,80
train,ulsan_018699,DKSR20001387_2,81,60,111,8.86,0.5405405405405406,171
train,ulsan_005599,DKSR20001278_2,18,12,28,2.17,0.42857142857142855,40
train,ulsan_000093,DKSR20000953_2,28,20,52,4.1,0.38461538461538464,72
train,ulsan_003292,DKSR20001147_1,2,2,30,2.33,0.06666666666666667,32
train,ulsan_024029,DKSR20000958_1,22,16,60,4.73,0.26666666666666666,76
train,ulsan_025552,DKSR20000974_1,37,27,63,5.04,0.42857142857142855,90
train,ulsan_018963,DKSR20001491_2,27,17,43,3.42,0.3953488372093023,60
train,ulsan_017958,DKSR20001336_2,42,18,56,4.44,0.32142857142857145,74
train,ulsan_025895,DKSR20001157_2,29,25,40,3.19,0.625,65
train,ulsan_000837,DKSR20000959_2,37,25,78,6.23,0.32051282051282054,103
train,ulsan_003816,DKSR20001165_2,29,21,63,4.99,0.3333333333333333,84
train,ulsan_017415,DKSR20001287_2,17,12,44,3.52,0.2727272727272727,56
train,ulsan_000000,DKSR20000953_1,6,5,61,4.87,0.08196721311475409,66
train,ulsan_010528,DKSR20001594_1,27,21,52,4.11,0.40384615384615385,73
train,ulsan_013448,DKSR20001677_1,12,8,38,2.98,0.21052631578947367,46
train,ulsan_012582,DKSR20001649_2,36,21,69,5.47,0.30434782608695654,90
train,ulsan_021151,DKSR20001533_1,18,15,40,3.18,0.375,55
train,ulsan_004164,DKSR20001166_1,35,24,66,5.22,0.36363636363636365,90
train,ulsan_003751,DKSR20001149_1,63,40,102,8.11,0.39215686274509803,142
train,ulsan_016812,DKSR20001240_1,45,31,76,6.03,0.40789473684210525,107
train,ulsan_000193,DKSR20000953_1,18,12,40,3.13,0.3,52
train,ulsan_008138,DKSR20001353_2,57,36,92,7.29,0.391304347826087,128
train,ulsan_013468,DKSR20001677_2,8,7,17,1.3,0.4117647058823529,24
train,ulsan_004385,DKSR20001167_1,22,15,37,2.95,0.40540540540540543,52
train,ulsan_014562,DKSR20001032_1,14,12,20,1.55,0.6,32
train,ulsan_024688,DKSR20000962_2,49,35,82,6.54,0.4268292682926829,117
train,ulsan_005916,DKSR20001280_1,35,27,59,4.68,0.4576271186440678,86
train,ulsan_004422,DKSR20001167_1,56,40,76,6.08,0.5263157894736842,116
train,ulsan_021895,DKSR20001568_2,22,16,38,3.03,0.42105263157894735,54
train,ulsan_026210,DKSR20000975_2,14,8,29,2.29,0.27586206896551724,37
train,ulsan_009928,DKSR20001536_1,24,18,77,6.11,0.23376623376623376,95
train,ulsan_025224,DKSR20001156_2,54,36,97,7.71,0.3711340206185567,133
train,ulsan_006329,DKSR20001285_2,10,7,32,2.49,0.21875,39
train,ulsan_015261,DKSR20001159_2,29,21,50,3.95,0.42,71
train,ulsan_007086,DKSR20001300_1,42,26,63,5.04,0.4126984126984127,89
train,ulsan_025842,DKSR20001157_2,11,6,27,2.15,0.2222222222222222,33
train,ulsan_025563,DKSR20000974_2,41,25,86,6.88,0.29069767441860467,111
train,ulsan_015719,DKSR20001202_2,41,23,66,5.24,0.3484848484848485,89
train,ulsan_023450,DKSR20000955_2,2,2,26,2.06,0.07692307692307693,28
train,ulsan_012530,DKSR20001649_2,24,13,57,4.5,0.22807017543859648,70
train,ulsan_019263,DKSR20001507_1,25,22,38,3.01,0.5789473684210527,60
train,ulsan_025175,DKSR20001156_1,28,20,62,4.94,0.3225806451612903,82
train,ulsan_005256,DKSR20001169_1,27,12,36,2.85,0.3333333333333333,48
train,ulsan_015625,DKSR20001160_1,25,15,43,3.44,0.3488372093023256,58
train,ulsan_009460,DKSR20001535_2,13,11,40,3.16,0.275,51
train,ulsan_006260,DKSR20001285_1,9,7,22,1.76,0.3181818181818182,29
train,ulsan_023287,DKSR20000955_2,13,10,25,1.97,0.4,35
train,ulsan_017643,DKSR20001288_1,20,16,48,3.8,0.3333333333333333,64
train,ulsan_021558,DKSR20001537_2,24,16,54,4.26,0.2962962962962963,70
train,ulsan_011264,DKSR20001609_2,37,21,60,4.77,0.35,81
train,ulsan_012805,DKSR20001650_1,29,24,38,3.0,0.631578947368421,62
train,ulsan_014230,DKSR20001032_1,17,15,26,2.03,0.5769230769230769,41
train,ulsan_017125,DKSR20001241_2,44,30,73,5.77,0.410958904109589,103
train,ulsan_017631,DKSR20001288_1,7,5,17,1.32,0.29411764705882354,22
train,ulsan_003954,DKSR20001165_1,28,15,40,3.15,0.375,55
train,ulsan_019799,DKSR20001509_2,43,38,74,5.85,0.5135135135135135,112
train,ulsan_023886,DKSR20000958_1,25,16,59,4.7,0.2711864406779661,75
train,ulsan_004857,DKSR20001168_2,14,9,49,3.92,0.1836734693877551,58
train,ulsan_019821,DKSR20001509_2,47,33,74,5.92,0.44594594594594594,107
train,ulsan_020558,DKSR20001512_2,33,23,52,4.16,0.4423076923076923,75
train,ulsan_008765,DKSR20001476_2,28,20,61,4.81,0.32786885245901637,81
train,ulsan_021553,DKSR20001537_2,29,19,43,3.42,0.4418604651162791,62
train,ulsan_008306,DKSR20001413_1,20,15,80,6.35,0.1875,95
train,ulsan_022053,DKSR20001569_2,13,10,25,1.93,0.4,35
train,ulsan_012021,DKSR20001617_1,36,27,91,7.28,0.2967032967032967,118
train,ulsan_025716,DKSR20001157_1,12,10,36,2.87,0.2777777777777778,46
train,ulsan_008018,DKSR20001353_2,51,30,96,7.63,0.3125,126
train,ulsan_008564,DKSR20001475_1,29,17,48,3.81,0.3541666666666667,65
train,ulsan_003391,DKSR20001147_1,23,13,29,2.32,0.4482758620689655,42
train,ulsan_000186,DKSR20000953_1,7,5,24,1.89,0.20833333333333334,29
train,ulsan_010748,DKSR20001608_1,9,8,40,3.17,0.2,48
train,ulsan_022491,DKSR20001570_1,19,16,41,3.28,0.3902439024390244,57
train,ulsan_001120,DKSR20000960_2,43,33,75,5.94,0.44,108
train,ulsan_002244,DKSR20001144_2,14,11,51,4.03,0.21568627450980393,62
train,ulsan_005810,DKSR20001280_2,22,19,34,2.72,0.5588235294117647,53
train,ulsan_013259,DKSR20001677_2,14,10,34,2.68,0.29411764705882354,44
train,ulsan_023457,DKSR20000955_2,25,18,49,3.87,0.3673469387755102,67
train,ulsan_014451,DKSR20001032_1,21,17,32,2.55,0.53125,49
train,ulsan_015314,DKSR20001159_2,14,13,26,2.06,0.5,39
train,ulsan_010767,DKSR20001608_2,8,6,23,1.8,0.2608695652173913,29
train,ulsan_004122,DKSR20001166_2,70,51,94,7.51,0.5425531914893617,145
train,ulsan_001140,DKSR20000960_2,35,24,74,5.89,0.32432432432432434,98
train,ulsan_017562,DKSR20001287_1,21,15,31,2.42,0.4838709677419355,46
train,ulsan_025195,DKSR20001156_1,14,14,39,3.07,0.358974358974359,53
train,ulsan_015563,DKSR20001160_2,13,8,50,4.0,0.16,58
train,ulsan_026847,DKSR20000979_1,21,10,36,2.88,0.2777777777777778,46
train,ulsan_016522,DKSR20001208_1,31,22,62,4.91,0.3548387096774194,84
train,ulsan_014585,DKSR20001032_2,24,18,34,2.68,0.5294117647058824,52
train,ulsan_012781,DKSR20001650_2,25,18,37,2.89,0.4864864864864865,55
train,ulsan_024197,DKSR20000961_2,28,17,74,5.9,0.22972972972972974,91
train,ulsan_015999,DKSR20001206_1,29,19,58,4.59,0.3275862068965517,77
train,ulsan_023784,DKSR20000957_2,29,19,43,3.4,0.4418604651162791,62
train,ulsan_002700,DKSR20001145_1,23,15,49,3.91,0.30612244897959184,64
train,ulsan_016447,DKSR20001207_1,24,15,34,2.66,0.4411764705882353,49
train,ulsan_000420,DKSR20000954_1,6,2,18,1.44,0.1111111111111111,20
train,ulsan_007958,DKSR20001352_2,52,34,77,6.12,0.44155844155844154,111
train,ulsan_000546,DKSR20000954_2,21,15,37,2.95,0.40540540540540543,52
train,ulsan_003368,DKSR20001147_2,19,13,58,4.6,0.22413793103448276,71
train,ulsan_008517,DKSR20001475_2,37,26,49,3.85,0.5306122448979592,75
train,ulsan_020884,DKSR20001532_2,17,11,46,3.68,0.2391304347826087,57
train,ulsan_003446,DKSR20001147_2,18,14,56,4.48,0.25,70
train,ulsan_002799,DKSR20001145_2,18,12,39,3.12,0.3076923076923077,51
train,ulsan_001613,DKSR20001131_1,29,20,47,3.71,0.425531914893617,67
train,ulsan_010511,DKSR20001594_2,22,18,37,2.93,0.4864864864864865,55
train,ulsan_001663,DKSR20001131_2,45,35,78,6.24,0.44871794871794873,113
train,ulsan_027074,DKSR20001203_2,15,10,49,3.88,0.20408163265306123,59
train,ulsan_005101,DKSR20001169_1,13,7,22,1.73,0.3181818181818182,29
train,ulsan_018067,DKSR20001336_1,25,21,50,3.99,0.42,71
train,ulsan_014787,DKSR20001033_1,9,5,25,2.0,0.2,30
train,ulsan_015864,DKSR20001202_2,27,19,53,4.2,0.3584905660377358,72
train,ulsan_003045,DKSR20001146_1,13,10,31,2.46,0.3225806451612903,41
train,ulsan_022670,DKSR20001570_1,35,30,50,3.94,0.6,80
train,ulsan_021643,DKSR20001537_2,20,14,37,2.92,0.3783783783783784,51
train,ulsan_023697,DKSR20000957_2,38,24,73,5.84,0.3287671232876712,97
train,ulsan_012067,DKSR20001617_2,50,26,69,5.52,0.37681159420289856,95
train,ulsan_021290,DKSR20001534_1,14,11,39,3.12,0.28205128205128205,50
train,ulsan_016704,DKSR20001208_2,22,14,54,4.25,0.25925925925925924,68
train,ulsan_001966,DKSR20001132_2,22,18,38,2.97,0.47368421052631576,56
train,ulsan_024281,DKSR20000963_2,43,29,82,6.55,0.35365853658536583,111
train,ulsan_026529,DKSR20001158_2,4,3,36,2.81,0.08333333333333333,39
train,ulsan_003366,DKSR20001147_2,11,6,25,2.0,0.24,31
train,ulsan_004511,DKSR20001167_2,55,32,81,6.45,0.3950617283950617,113
train,ulsan_010602,DKSR20001594_2,35,22,56,4.45,0.39285714285714285,78
train,ulsan_021457,DKSR20001537_2,40,23,60,4.75,0.38333333333333336,83
train,ulsan_019640,DKSR20001508_1,31,19,43,3.42,0.4418604651162791,62
train,ulsan_014623,DKSR20001032_1,35,23,51,4.02,0.45098039215686275,74
train,ulsan_014565,DKSR20001032_2,8,6,23,1.78,0.2608695652173913,29
train,ulsan_006158,DKSR20001284_1,66,39,75,6.0,0.52,114
train,ulsan_010330,DKSR20001593_2,38,23,68,5.4,0.3382352941176471,91
train,ulsan_002631,DKSR20001145_1,3,2,16,1.26,0.125,18
train,ulsan_001054,DKSR20000960_2,51,31,78,6.18,0.3974358974358974,109
train,ulsan_027286,DKSR20000980_2,42,28,63,4.99,0.4444444444444444,91
train,ulsan_019900,DKSR20001509_2,17,15,31,2.43,0.4838709677419355,46
train,ulsan_010228,DKSR20001593_2,38,23,68,5.38,0.3382352941176471,91
train,ulsan_005074,DKSR20001169_1,3,3,27,2.15,0.1111111111111111,30
train,ulsan_008540,DKSR20001475_1,18,15,48,3.82,0.3125,63
train,ulsan_015530,DKSR20001160_1,29,20,59,4.7,0.3389830508474576,79
train,ulsan_016796,DKSR20001240_1,32,24,71,5.68,0.3380281690140845,95
train,ulsan_013759,DKSR20001715_2,14,12,26,2.07,0.46153846153846156,38
train,ulsan_005324,DKSR20001169_2,14,11,29,2.27,0.3793103448275862,40
train,ulsan_010735,DKSR20001608_1,35,28,66,5.27,0.42424242424242425,94
train,ulsan_015289,DKSR20001159_2,22,19,54,4.28,0.35185185185185186,73
train,ulsan_012997,DKSR20001651_2,34,28,57,4.56,0.49122807017543857,85
train,ulsan_020246,DKSR20001510_1,28,16,71,5.62,0.22535211267605634,87
train,ulsan_010804,DKSR20001608_1,21,13,46,3.64,0.2826086956521739,59
train,ulsan_010594,DKSR20001594_1,31,22,48,3.83,0.4583333333333333,70
train,ulsan_027162,DKSR20000980_2,23,15,47,3.69,0.3191489361702128,62
train,ulsan_012201,DKSR20001618_1,32,19,42,3.35,0.4523809523809524,61
train,ulsan_013386,DKSR20001677_2,43,33,74,5.9,0.44594594594594594,107
train,ulsan_006452,DKSR20001285_1,7,7,25,2.0,0.28,32
train,ulsan_020605,DKSR20001512_1,17,12,49,3.87,0.24489795918367346,61
train,ulsan_013097,DKSR20001651_2,42,31,64,5.11,0.484375,95
train,ulsan_005317,DKSR20001169_1,27,22,49,3.85,0.4489795918367347,71
train,ulsan_021772,DKSR20001568_2,10,7,36,2.84,0.19444444444444445,43
train,ulsan_027267,DKSR20000980_1,23,17,75,5.93,0.22666666666666666,92
train,ulsan_001619,DKSR20001131_1,11,10,35,2.77,0.2857142857142857,45
train,ulsan_003544,DKSR20001147_1,10,8,22,1.75,0.36363636363636365,30
train,ulsan_007021,DKSR20001300_1,54,33,82,6.55,0.4024390243902439,115
train,ulsan_025517,DKSR20000974_1,12,7,27,2.11,0.25925925925925924,34
train,ulsan_014413,DKSR20001032_2,8,6,13,0.98,0.46153846153846156,19
train,ulsan_023071,DKSR20000956_2,28,22,69,5.48,0.3188405797101449,91
train,ulsan_015634,DKSR20001160_2,18,14,56,4.48,0.25,70
train,ulsan_002864,DKSR20001145_1,2,2,17,1.36,0.11764705882352941,19
train,ulsan_025104,DKSR20000973_2,13,7,31,2.48,0.22580645161290322,38
train,ulsan_007070,DKSR20001300_2,24,18,74,5.89,0.24324324324324326,92
train,ulsan_018483,DKSR20001380_1,16,12,55,4.4,0.21818181818181817,67
train,ulsan_014081,DKSR20001031_1,31,21,43,3.43,0.4883720930232558,64
train,ulsan_027083,DKSR20001203_2,21,18,49,3.89,0.3673469387755102,67
train,ulsan_023748,DKSR20000957_2,36,25,60,4.8,0.4166666666666667,85
train,ulsan_007681,DKSR20001351_2,33,23,61,4.88,0.3770491803278688,84
train,ulsan_010249,DKSR20001593_2,24,16,43,3.44,0.37209302325581395,59
train,ulsan_016479,DKSR20001207_2,33,21,73,5.82,0.2876712328767123,94
train,ulsan_019472,DKSR20001508_1,30,20,67,5.3,0.29850746268656714,87
train,ulsan_025322,DKSR20001156_1,15,12,35,2.75,0.34285714285714286,47
train,ulsan_005747,DKSR20001280_2,33,22,46,3.68,0.4782608695652174,68
train,ulsan_019464,DKSR20001508_2,22,15,37,2.89,0.40540540540540543,52
train,ulsan_022482,DKSR20001570_2,13,10,34,2.68,0.29411764705882354,44
train,ulsan_011599,DKSR20001610_1,28,18,49,3.91,0.3673469387755102,67
train,ulsan_021459,DKSR20001537_2,36,25,85,6.78,0.29411764705882354,110
train,ulsan_027307,DKSR20000980_2,17,12,25,1.95,0.48,37
train,ulsan_007610,DKSR20001351_1,84,53,119,9.52,0.44537815126050423,172
train,ulsan_000107,DKSR20000953_2,27,19,50,3.96,0.38,69
train,ulsan_005620,DKSR20001278_2,28,16,53,4.19,0.3018867924528302,69
train,ulsan_005011,DKSR20001168_1,26,24,54,4.32,0.4444444444444444,78
train,ulsan_012152,DKSR20001618_1,15,12,58,4.59,0.20689655172413793,70
train,ulsan_002838,DKSR20001145_1,19,14,37,2.95,0.3783783783783784,51
train,ulsan_000173,DKSR20000953_1,22,17,46,3.61,0.3695652173913043,63
train,ulsan_014635,DKSR20001032_1,18,15,73,5.79,0.2054794520547945,88
train,ulsan_012527,DKSR20001649_2,23,13,63,5.01,0.20634920634920634,76
train,ulsan_023453,DKSR20000955_2,2,2,10,0.75,0.2,12
train,ulsan_000984,DKSR20000960_1,27,16,75,5.97,0.21333333333333335,91
train,ulsan_003935,DKSR20001165_1,33,17,35,2.79,0.4857142857142857,52
train,ulsan_006333,DKSR20001285_2,20,17,46,3.66,0.3695652173913043,63
train,ulsan_013942,DKSR20001031_1,26,15,60,4.75,0.25,75
train,ulsan_025494,DKSR20000974_2,15,8,31,2.47,0.25806451612903225,39
train,ulsan_000741,DKSR20000954_2,18,12,38,2.99,0.3157894736842105,50
train,ulsan_003221,DKSR20001146_2,26,13,42,3.3,0.30952380952380953,55
train,ulsan_000328,DKSR20000953_2,21,15,54,4.25,0.2777777777777778,69
train,ulsan_007088,DKSR20001300_1,35,21,55,4.38,0.38181818181818183,76
train,ulsan_007496,DKSR20001348_1,22,17,38,2.99,0.4473684210526316,55
train,ulsan_021432,DKSR20001537_2,12,7,37,2.93,0.1891891891891892,44
train,ulsan_014376,DKSR20001032_2,20,16,42,3.34,0.38095238095238093,58
train,ulsan_003780,DKSR20001149_1,62,40,104,8.32,0.38461538461538464,144
train,ulsan_014603,DKSR20001032_1,11,7,18,1.36,0.3888888888888889,25
train,ulsan_017558,DKSR20001287_1,28,16,37,2.96,0.43243243243243246,53
train,ulsan_004739,DKSR20001168_2,29,17,32,2.54,0.53125,49
train,ulsan_015204,DKSR20001159_1,13,12,48,3.83,0.25,60
train,ulsan_017530,DKSR20001287_2,29,20,50,3.98,0.4,70
train,ulsan_014399,DKSR20001032_2,16,11,25,1.93,0.44,36
train,ulsan_019125,DKSR20001491_2,23,17,83,6.64,0.20481927710843373,100
train,ulsan_012613,DKSR20001649_1,30,19,47,3.7,0.40425531914893614,66
train,ulsan_005353,DKSR20001169_1,49,27,52,4.15,0.5192307692307693,79
train,ulsan_003443,DKSR20001147_1,15,13,35,2.76,0.37142857142857144,48
train,ulsan_024087,DKSR20000961_2,49,30,98,7.81,0.30612244897959184,128
train,ulsan_005106,DKSR20001169_1,9,6,25,1.95,0.24,31
train,ulsan_017852,DKSR20001288_2,15,14,30,2.39,0.4666666666666667,44
train,ulsan_008108,DKSR20001353_2,47,36,97,7.73,0.3711340206185567,133
train,ulsan_012321,DKSR20001618_1,29,21,51,4.05,0.4117647058823529,72
train,ulsan_014379,DKSR20001032_2,10,6,23,1.8,0.2608695652173913,29
train,ulsan_011722,DKSR20001611_1,52,31,66,5.28,0.4696969696969697,97
train,ulsan_016878,DKSR20001240_1,20,17,49,3.88,0.3469387755102041,66
train,ulsan_022632,DKSR20001570_2,19,18,30,2.37,0.6,48
train,ulsan_015330,DKSR20001159_2,22,15,39,3.09,0.38461538461538464,54
train,ulsan_007340,DKSR20001301_1,14,10,21,1.68,0.47619047619047616,31
