split,id,speaker,text_chars,duration,rms,silence_fraction,clip_fraction
val,ulsan_018146,DKSR20001336_2,37,6.88,0.13508452359536874,0.20938711240310076,0.0
val,ulsan_008626,DKSR20001475_2,42,6.58,0.1461359039726988,0.1898239614994934,0.0
val,ulsan_005687,DKSR20001280_1,22,2.55,0.17273119950475438,0.25429738562091503,0.0
val,ulsan_021580,DKSR20001537_1,23,4.34,0.19183964795611916,0.21853878648233488,0.0
val,ulsan_020452,DKSR20001511_2,48,6.08,0.16718142739962288,0.18016036184210527,0.0
val,ulsan_001264,DKSR20001094_2,34,3.81,0.11080349617779948,0.26959755030621174,0.0
val,ulsan_010349,DKSR20001593_2,18,1.99,0.15925967583672815,0.25998743718592965,0.0
val,ulsan_019327,DKSR20001507_1,43,5.91,0.12080405249020246,0.13864213197969544,0.0
val,ulsan_008652,DKSR20001475_1,15,2.75,0.13938028034925232,0.22622727272727272,0.0
val,ulsan_013548,DKSR20001677_2,3,1.02,0.1343001365002308,0.3819444444444444,0.0
val,ulsan_026595,DKSR20001158_1,28,6.86,0.0995635788597166,0.544290573372206,0.0
val,ulsan_003837,DKSR20001165_1,8,3.67,0.08955449786803417,0.6190849227974569,0.0
val,ulsan_005516,DKSR20001278_2,28,3.47,0.22451207083647476,0.19747838616714697,0.0
val,ulsan_003048,DKSR20001146_1,8,2.45,0.10558946862817564,0.5228231292517007,0.0
val,ulsan_008160,DKSR20001353_2,38,4.35,0.18261721673679218,0.1352969348659004,0.0
val,ulsan_010536,DKSR20001594_2,47,5.56,0.11972351646206689,0.319851618705036,0.0
val,ulsan_011898,DKSR20001617_2,43,5.37,0.12968875555909687,0.1694832402234637,0.0
val,ulsan_004091,DKSR20001165_1,18,2.48,0.15698954677394528,0.3323084677419355,0.0
val,ulsan_003553,DKSR20001147_2,8,2.21,0.1149840933526719,0.40727752639517345,0.0
val,ulsan_004447,DKSR20001167_1,40,6.16,0.1394699168611589,0.2771103896103896,0.0
val,ulsan_011497,DKSR20001610_2,15,2.58,0.1446966928328308,0.319234496124031,0.0
val,ulsan_019541,DKSR20001508_1,29,3.58,0.11711933989022305,0.17999301675977653,0.0
val,ulsan_009052,DKSR20001487_1,33,4.76,0.10957019809705403,0.3524072128851541,0.0
val,ulsan_004651,DKSR20001167_2,46,5.53,0.12350902444152903,0.27140596745027123,0.0
val,ulsan_009044,DKSR20001487_2,33,4.24,0.13688146826095768,0.48937696540880504,0.0
val,ulsan_009984,DKSR20001592_1,17,2.67,0.16964691792207823,0.37294007490636705,0.0
val,ulsan_003284,DKSR20001147_2,29,3.5499583333333335,0.14323243231658503,0.1764692073850632,0.0
val,ulsan_015535,DKSR20001160_2,41,6.23,0.13379327591668036,0.2688135366506153,0.0
val,ulsan_007403,DKSR20001348_1,23,4.88,0.12434728388351506,0.44189719945355194,0.0
val,ulsan_013901,DKSR20001031_2,44,5.05,0.09818806379718505,0.30094059405940593,0.0
val,ulsan_000906,DKSR20000959_1,14,2.63,0.14343495957729885,0.4781210392902408,0.0
val,ulsan_012322,DKSR20001618_1,40,5.87,0.1186288962430159,0.2422984099943214,0.0
val,ulsan_018663,DKSR20001387_2,65,9.59,0.16280775446014842,0.29795794230100797,0.0
val,ulsan_003477,DKSR20001147_1,10,2.31,0.09405988676534745,0.3898809523809524,0.0
val,ulsan_006352,DKSR20001285_1,70,5.96,0.16952033425109997,0.15527824384787473,0.0
val,ulsan_017059,DKSR20001240_1,23,4.81,0.11665563220887314,0.5853950103950104,0.0
val,ulsan_023785,DKSR20000957_2,16,2.57,0.16481988236301323,0.23416018158236057,0.0
val,ulsan_010266,DKSR20001593_2,21,3.09,0.1469038756901253,0.4048004314994606,0.0
val,ulsan_003627,DKSR20001149_2,48,6.97,0.09812702266477952,0.4452474892395983,0.0
val,ulsan_023839,DKSR20000958_1,30,5.58,0.18123442083532992,0.21896654719235364,0.0
val,ulsan_022364,DKSR20001569_2,9,2.55,0.10060815592158552,0.337140522875817,0.0
val,ulsan_009856,DKSR20001536_1,22,2.31,0.1901859173732078,0.19085497835497836,0.0
val,ulsan_019537,DKSR20001508_1,36,5.91,0.1040407445322721,0.2612098138747885,0.0
val,ulsan_006291,DKSR20001285_2,20,2.55,0.06329058586720979,0.48215686274509806,0.0
val,ulsan_023343,DKSR20000955_2,10,1.75,0.16803640876064468,0.2644761904761905,0.0
val,ulsan_019395,DKSR20001507_2,37,4.71,0.13183891073094747,0.1762650389242746,0.0
val,ulsan_024922,DKSR20000973_1,33,5.49,0.13373861980007348,0.2421448087431694,0.0
val,ulsan_001037,DKSR20000960_2,36,4.31,0.11893809541948615,0.2768658159319412,0.0
val,ulsan_002186,DKSR20001144_1,24,3.04,0.1808326565168533,0.15995065789473684,0.0
val,ulsan_003361,DKSR20001147_1,19,3.04,0.07166829086594385,0.5822094298245614,0.0
val,ulsan_000599,DKSR20000954_1,18,2.36,0.17250208585605079,0.136670197740113,0.0
val,ulsan_020098,DKSR20001510_2,34,5.52,0.08777064224642453,0.30120018115942027,0.0
val,ulsan_013522,DKSR20001677_2,21,2.5300833333333332,0.0954475010969653,0.4551562860248345,0.0
val,ulsan_009478,DKSR20001535_1,17,2.34,0.18117088653072125,0.2377136752136752,0.0
val,ulsan_023302,DKSR20000955_1,24,4.38,0.13309113872973516,0.25092275494672756,0.0
val,ulsan_026242,DKSR20000975_1,64,6.69,0.14407517047352683,0.24818759342301944,0.0
val,ulsan_022826,DKSR20001571_2,36,5.18,0.10506985594060506,0.28372747747747745,0.0
val,ulsan_001981,DKSR20001132_2,28,3.5,0.13557502175775576,0.21897619047619046,0.0
val,ulsan_026309,DKSR20001158_1,23,3.01,0.18215695154832795,0.2241002214839424,0.0
val,ulsan_014743,DKSR20001033_2,41,3.39,0.15563828953324366,0.14526794493608652,0.0
val,ulsan_015837,DKSR20001202_2,34,3.74,0.14984460328879315,0.17173573975044562,0.0
val,ulsan_017485,DKSR20001287_2,11,1.69,0.20385873074202554,0.3202169625246548,0.0
val,ulsan_025220,DKSR20001156_2,21,3.6,0.13805615456487888,0.2732175925925926,0.0
val,ulsan_002958,DKSR20001146_2,16,1.97,0.09065343637152799,0.30380710659898474,0.0
val,ulsan_016326,DKSR20001207_2,15,3.3,0.16598855398598147,0.21791666666666668,0.0
val,ulsan_018487,DKSR20001380_2,27,3.34,0.06284853914022145,0.30251996007984033,0.0
val,ulsan_005857,DKSR20001280_2,20,2.67,0.15717306006441434,0.2392478152309613,0.0
val,ulsan_018804,DKSR20001388_1,68,8.73,0.1761373389700486,0.23902730049637266,0.0
val,ulsan_022748,DKSR20001571_2,20,3.34,0.12833127960783408,0.27606037924151694,0.0
val,ulsan_009901,DKSR20001536_1,49,3.82,0.1455229108131213,0.16205279232111694,0.0
val,ulsan_017555,DKSR20001287_1,15,2.06,0.13725267397127056,0.2569174757281553,0.0
val,ulsan_003990,DKSR20001165_2,23,3.58,0.1412436581778758,0.24755586592178772,0.0
val,ulsan_000489,DKSR20000954_2,12,2.34,0.15958204028137968,0.2492165242165242,0.0
val,ulsan_000199,DKSR20000953_1,42,5.21,0.1807442114329382,0.19168266154830454,0.0
val,ulsan_003096,DKSR20001146_2,7,1.32,0.14910733455295236,0.30997474747474746,0.0
val,ulsan_010107,DKSR20001592_2,21,2.53,0.11146561768705089,0.26623847167325426,0.0
val,ulsan_027354,DKSR20000980_1,45,5.82,0.1831095157346112,0.281278636884307,0.0
val,ulsan_018208,DKSR20001380_1,42,5.55,0.06765977762444511,0.4508033033033033,0.0
val,ulsan_016760,DKSR20001208_2,37,6.97,0.13109489359248724,0.2513271162123386,0.0
val,ulsan_018573,DKSR20001386_2,95,10.76,0.11255527483347426,0.21610517348203223,0.0
val,ulsan_001654,DKSR20001131_1,9,1.46,0.14390896307812406,0.35114155251141554,0.0
val,ulsan_026768,DKSR20000979_1,43,4.74,0.15397965941275507,0.27637130801687765,0.0
val,ulsan_015885,DKSR20001202_2,66,6.54,0.12091240564986228,0.2337092252803262,0.0
val,ulsan_021363,DKSR20001534_1,34,5.09,0.13057154425968356,0.4059020956123117,0.0
val,ulsan_014012,DKSR20001031_2,19,2.1,0.14165783631838755,0.2846825396825397,0.0
val,ulsan_013702,DKSR20001715_2,32,4.66,0.09806435619890161,0.32246959942775394,0.0
val,ulsan_009524,DKSR20001535_2,46,2.97,0.15792613547025874,0.23632154882154882,0.0
val,ulsan_021456,DKSR20001537_2,28,4.49,0.10661871301558179,0.22343170007423904,0.0
val,ulsan_024772,DKSR20000962_2,47,7.96,0.12668006592171424,0.2872644472361809,0.0
val,ulsan_016191,DKSR20001206_1,37,4.73,0.22227674464688524,0.18800211416490487,0.0
val,ulsan_015987,DKSR20001206_1,13,2.26,0.1433444789376462,0.3747787610619469,0.0
val,ulsan_006666,DKSR20001286_1,26,2.96,0.20385745442838749,0.18068693693693694,0.0
val,ulsan_016422,DKSR20001207_1,5,1.17,0.3014647173575216,0.2514957264957265,0.0
val,ulsan_016156,DKSR20001206_2,35,3.46,0.13923209218312418,0.1570688824662813,0.0
val,ulsan_005462,DKSR20001278_2,36,4.63,0.10991748202105067,0.2279607631389489,0.0
val,ulsan_011017,DKSR20001608_1,24,4.54,0.17812394913491156,0.26879588839941265,0.0
val,ulsan_010148,DKSR20001592_2,36,5.58,0.14089617680419486,0.2767174432497013,0.0
val,ulsan_020966,DKSR20001532_2,30,5.28,0.1762528457639351,0.19835858585858585,0.0
val,ulsan_014083,DKSR20001031_1,43,4.89,0.1587250084328534,0.1510480572597137,0.0
val,ulsan_001697,DKSR20001131_2,44,4.66,0.1257330651275883,0.2801055078683834,0.0
val,ulsan_017282,DKSR20001241_2,29,6.53,0.14116543327194975,0.23557299642674834,0.0
val,ulsan_015471,DKSR20001160_2,2,3.01,0.1506552867872444,0.43618493909191586,0.0
val,ulsan_023604,DKSR20000955_2,11,1.81,0.15272636069565454,0.2130524861878453,0.0
val,ulsan_017853,DKSR20001288_2,30,4.28,0.11948327217454,0.41895443925233644,0.0
val,ulsan_024159,DKSR20000961_2,17,6.37,0.10230256746681683,0.5313971742543171,0.0
val,ulsan_000829,DKSR20000959_2,21,5.43,0.1214057994631637,0.4660220994475138,0.0
val,ulsan_018705,DKSR20001387_2,51,9.42,0.1360357631704041,0.3154502830856334,0.0
val,ulsan_001143,DKSR20000960_2,45,7.0,0.049601626737462476,0.44763690476190476,0.0
val,ulsan_022279,DKSR20001569_2,12,1.73,0.17125193328669042,0.08754816955684008,0.0
val,ulsan_011083,DKSR20001609_1,15,3.57,0.1689239464759753,0.31554621848739495,0.0
val,ulsan_005844,DKSR20001280_2,46,4.81,0.1554045331448527,0.2266025641025641,0.0
val,ulsan_011213,DKSR20001609_1,8,4.32,0.1540949198452114,0.5335841049382716,0.0
val,ulsan_024072,DKSR20000961_2,26,6.0,0.12578332731344172,0.34225,0.0
val,ulsan_009077,DKSR20001487_1,30,4.26,0.14144766290208338,0.25,0.0
val,ulsan_002599,DKSR20001145_1,10,2.39,0.12585323763077083,0.3723326359832636,0.0
val,ulsan_011983,DKSR20001617_2,52,6.15,0.05388251038579904,0.3555352303523035,0.0
val,ulsan_000187,DKSR20000953_1,22,4.07,0.13257209549780397,0.3211916461916462,0.0
val,ulsan_025147,DKSR20001156_1,26,4.56,0.13191556061092932,0.25358187134502924,0.0
val,ulsan_016872,DKSR20001240_1,32,4.98,0.15842496424857883,0.24619310575635878,0.0
val,ulsan_000461,DKSR20000954_2,11,1.38,0.2177203016963981,0.1492753623188406,0.0
val,ulsan_022774,DKSR20001571_1,13,1.83,0.1766529977637731,0.18604280510018215,0.0
val,ulsan_004307,DKSR20001166_1,55,6.59,0.11731345614770547,0.2704539706626201,0.0
val,ulsan_009879,DKSR20001536_2,31,5.07,0.13802528638249195,0.1808267587113741,0.0
val,ulsan_017537,DKSR20001287_2,8,2.15,0.15978390201656348,0.5212984496124031,0.0
val,ulsan_008713,DKSR20001475_1,16,1.88,0.18968229953891536,0.07227393617021277,0.0
val,ulsan_000944,DKSR20000959_1,37,6.57,0.07745960952774744,0.4541222729578894,0.0
val,ulsan_008898,DKSR20001476_1,62,6.17,0.11754937779267254,0.1424500270124257,0.0
val,ulsan_006571,DKSR20001286_1,23,4.5,0.14748524886021197,0.26525925925925925,0.0
val,ulsan_005572,DKSR20001278_1,9,1.4,0.07189606732273275,0.36461309523809526,0.0
val,ulsan_007900,DKSR20001352_1,55,5.82,0.17930426282742337,0.19286941580756015,0.0
val,ulsan_013981,DKSR20001031_1,8,2.29,0.15680191348816158,0.33877365356622996,0.0
val,ulsan_006812,DKSR20001286_2,55,6.55,0.1382408847949896,0.26717557251908397,0.0
val,ulsan_000882,DKSR20000959_2,27,7.19,0.1037628206854885,0.5032510431154381,0.0
val,ulsan_006546,DKSR20001285_1,20,3.3,0.22749322556235663,0.1966919191919192,0.0
val,ulsan_007598,DKSR20001351_2,13,2.26,0.19149570854898956,0.12310103244837758,0.0
val,ulsan_024330,DKSR20000963_1,25,2.75,0.15437715659664153,0.23933333333333334,0.0
val,ulsan_007352,DKSR20001301_1,48,8.6,0.11534977428397701,0.40166182170542636,0.0
val,ulsan_012244,DKSR20001618_2,26,5.09,0.2175392280715479,0.2218074656188605,0.0
val,ulsan_022835,DKSR20001571_2,17,3.92,0.11037494085366593,0.2602997448979592,0.0
val,ulsan_002512,DKSR20001144_2,8,1.4,0.12246828871081647,0.3338690476190476,0.0
val,ulsan_013577,DKSR20001715_1,29,4.03,0.12266432659300065,0.36506410256410254,0.0
val,ulsan_026696,DKSR20000979_2,63,7.96,0.11312176728982329,0.20041352596314907,0.0
val,ulsan_013442,DKSR20001677_1,30,4.12,0.14903556678060945,0.21850728155339805,0.0
val,ulsan_008132,DKSR20001353_1,79,9.32,0.14481025473066084,0.20305346924177398,0.0
val,ulsan_012405,DKSR20001618_1,64,6.85,0.11160405900549568,0.2296167883211679,0.0
val,ulsan_012400,DKSR20001618_1,21,3.41,0.12566130015439847,0.38285679374389053,0.0
val,ulsan_014545,DKSR20001032_1,51,6.18,0.1101718244567543,0.2715210355987055,0.0
val,ulsan_018556,DKSR20001386_2,83,10.71,0.12303638922824199,0.20462962962962963,0.0
val,ulsan_009034,DKSR20001487_2,58,5.91,0.13839913828025566,0.20022560631697686,0.0
val,ulsan_002417,DKSR20001144_1,28,3.3,0.11025963809914435,0.27102272727272725,0.0
val,ulsan_007451,DKSR20001348_1,18,3.25,0.1269618134454227,0.5111923076923077,0.0
val,ulsan_008365,DKSR20001413_1,28,5.26,0.1264519243544548,0.32038973384030417,0.0
val,ulsan_001083,DKSR20000960_1,20,2.9,0.14492898773494478,0.18170977011494252,0.0
val,ulsan_026223,DKSR20000975_1,38,7.2,0.13974488059386805,0.3872974537037037,0.0
val,ulsan_008905,DKSR20001476_1,33,4.36,0.08181958240033271,0.32458906727828746,0.0
val,ulsan_024710,DKSR20000962_2,55,9.24,0.12760587898590028,0.4074404761904762,0.0
val,ulsan_012464,DKSR20001649_1,30,5.09,0.08889276045683314,0.4201784544859201,0.0
val,ulsan_022379,DKSR20001569_1,32,6.44,0.14613300423518144,0.1609666149068323,0.0
val,ulsan_018377,DKSR20001380_2,27,2.88,0.14148170318497905,0.09444444444444444,0.0
val,ulsan_006301,DKSR20001285_2,36,5.93,0.10416751274367701,0.44142074198988196,0.0
val,ulsan_018297,DKSR20001380_1,12,1.61,0.09532359016475851,0.37800207039337475,0.0
val,ulsan_024821,DKSR20000962_2,12,3.05,0.08869193216297393,0.4965710382513661,0.0
val,ulsan_019188,DKSR20001507_1,11,2.6,0.14024717692215155,0.25275641025641027,0.0
val,ulsan_021626,DKSR20001537_2,16,3.14,0.1480303620647775,0.23938428874734607,0.0
val,ulsan_025218,DKSR20001156_2,22,3.15,0.13817656869960301,0.3016137566137566,0.0
val,ulsan_002614,DKSR20001145_1,31,4.14,0.10765725218699514,0.2751509661835749,0.0
val,ulsan_009593,DKSR20001535_2,26,3.06,0.20063491446745108,0.14565631808278867,0.0
val,ulsan_018582,DKSR20001386_1,47,9.28,0.15908203531088258,0.318036099137931,0.0
val,ulsan_017816,DKSR20001288_2,18,1.92,0.065926716304205,0.4826605902777778,0.0
val,ulsan_008240,DKSR20001413_2,17,5.0,0.11126755789949366,0.6186,0.0
val,ulsan_022325,DKSR20001569_1,17,3.41,0.14822026994495197,0.10151515151515152,0.0
val,ulsan_005395,DKSR20001278_1,33,4.53,0.17195151520450686,0.1824503311258278,0.0
val,ulsan_016131,DKSR20001206_2,17,2.63,0.2091489852253931,0.1664765525982256,0.0
val,ulsan_019702,DKSR20001509_1,28,11.88,0.04755848524004602,0.38263888888888886,0.0
val,ulsan_010501,DKSR20001594_1,39,4.51,0.1541341983127338,0.251820029563932,0.0
val,ulsan_006857,DKSR20001286_2,58,6.55,0.13914236947770406,0.1991857506361323,0.0
val,ulsan_014260,DKSR20001032_2,24,2.98,0.15488601006880612,0.14607102908277406,0.0
val,ulsan_007014,DKSR20001300_1,24,2.81,0.12775932698596243,0.15301008303677344,0.0
val,ulsan_014029,DKSR20001031_1,19,2.46,0.1207751343174358,0.2334349593495935,0.0
val,ulsan_002892,DKSR20001146_1,12,2.58,0.12209272400653058,0.264405684754522,0.0
val,ulsan_003041,DKSR20001146_2,3,2.57,0.09489059454211285,0.7281452658884565,0.0
val,ulsan_020090,DKSR20001510_1,25,3.74,0.12685893309470408,0.1723150623885918,0.0
val,ulsan_027669,DKSR20001204_2,41,5.17,0.1311521837410592,0.2922711154094133,0.0
val,ulsan_010969,DKSR20001608_2,25,4.59,0.1295764743600369,0.42479121278140886,0.0
val,ulsan_013080,DKSR20001651_1,2,1.88,0.07441463601064524,0.692154255319149,0.0
val,ulsan_026732,DKSR20000979_1,36,5.69,0.16136585309337806,0.24584797891036908,0.0
val,ulsan_012324,DKSR20001618_1,50,7.14,0.11429379074853842,0.20907446311858077,0.0
val,ulsan_004139,DKSR20001166_2,35,4.41,0.12366010881766626,0.2796674225245654,0.0
val,ulsan_022373,DKSR20001569_1,25,3.77,0.1169795611932764,0.16918656056587092,0.0
val,ulsan_007372,DKSR20001348_1,26,4.78,0.11740516706973989,0.5072611576011158,0.0
val,ulsan_021822,DKSR20001568_1,4,1.41,0.16079769939319527,0.2963356973995272,0.0
val,ulsan_017180,DKSR20001241_1,17,2.25,0.16104639524055828,0.22740740740740742,0.0
val,ulsan_011281,DKSR20001609_2,10,1.78,0.13511171059312727,0.44307116104868915,0.0
val,ulsan_004267,DKSR20001166_1,17,4.12,0.0860446134540144,0.43119943365695795,0.0
val,ulsan_017354,DKSR20001287_1,20,2.49,0.17671830989475906,0.348995983935743,0.0
val,ulsan_026755,DKSR20000979_1,6,2.33,0.14033746219144763,0.6795422031473534,0.0
val,ulsan_009732,DKSR20001536_1,24,2.54,0.16023211612639932,0.2692093175853018,0.0
val,ulsan_001094,DKSR20000960_1,34,4.48,0.15358617365865143,0.19170386904761905,0.0
val,ulsan_003536,DKSR20001147_1,1,1.48,0.09404463130201991,0.7801801801801802,0.0
val,ulsan_022019,DKSR20001568_2,9,1.85,0.156851556651679,0.19583333333333333,0.0
val,ulsan_026895,DKSR20001203_1,43,6.1,0.13383459216058768,0.29473360655737707,0.0
val,ulsan_021366,DKSR20001534_1,15,2.85,0.09156227551184434,0.4302485380116959,0.0
val,ulsan_025943,DKSR20001157_1,19,2.56,0.14104150153629794,0.1943359375,0.0
val,ulsan_000067,DKSR20000953_2,37,5.81,0.18418744713661248,0.08989529546758462,0.0
val,ulsan_009191,DKSR20001487_1,20,3.04,0.10432430327156207,0.40161732456140353,0.0
val,ulsan_022762,DKSR20001571_1,44,6.27,0.12612427862411,0.3234582668793195,0.0
val,ulsan_019029,DKSR20001491_2,18,3.99,0.1470501990436198,0.33619465329991643,0.0
val,ulsan_003844,DKSR20001165_2,8,2.49,0.13772560664527284,0.41974564926372154,0.0
val,ulsan_012145,DKSR20001617_2,28,4.0,0.12354715002921961,0.22171875,0.0
val,ulsan_013838,DKSR20001715_2,38,4.88,0.12155358527828604,0.3495816256830601,0.0
val,ulsan_006256,DKSR20001285_1,51,5.36,0.1931970378568029,0.15784359452736318,0.0
val,ulsan_003288,DKSR20001147_1,26,5.57,0.0999758949461236,0.39358168761220824,0.0
val,ulsan_016453,DKSR20001207_2,16,3.71,0.1401214396940345,0.28574797843665767,0.0
val,ulsan_025920,DKSR20001157_2,2,1.36,0.2638209667330411,0.23121936274509805,0.0
val,ulsan_000029,DKSR20000953_1,15,2.7,0.1863464653370114,0.22212962962962962,0.0
val,ulsan_025236,DKSR20001156_1,20,4.41,0.11148684594086561,0.4962396069538927,0.0
val,ulsan_004818,DKSR20001168_2,11,2.16,0.13168860362643026,0.41724537037037035,0.0
val,ulsan_011020,DKSR20001608_1,13,2.79,0.16486379898079462,0.4793010752688172,0.0
val,ulsan_013915,DKSR20001031_1,27,4.28,0.14064220393689875,0.2879283489096573,0.0
val,ulsan_001549,DKSR20001131_1,36,3.44,0.15692928624089156,0.18576792635658915,0.0
val,ulsan_025016,DKSR20000973_1,47,7.15,0.12834972112193732,0.256451048951049,0.0
val,ulsan_009775,DKSR20001536_1,32,3.54,0.1818006887976302,0.17084510357815444,0.0
val,ulsan_016792,DKSR20001240_2,20,3.28,0.09635886172309308,0.5254065040650406,0.0
val,ulsan_024440,DKSR20000963_2,16,2.44,0.14094144110689058,0.22950819672131148,0.0
val,ulsan_011544,DKSR20001610_1,15,2.23,0.13559242722656378,0.3039050822122571,0.0
val,ulsan_007960,DKSR20001352_2,23,2.46,0.12321371451022908,0.24192073170731707,0.0
val,ulsan_013440,DKSR20001677_1,29,4.19,0.16519786377413603,0.2940433571996818,0.0
val,ulsan_017183,DKSR20001241_2,26,4.67,0.18656323769862604,0.22453604568165597,0.0
val,ulsan_020603,DKSR20001512_1,24,3.13,0.12001492266586608,0.22137912673056442,0.0
val,ulsan_019954,DKSR20001509_1,35,5.65,0.10503427720201955,0.1988716814159292,0.0
val,ulsan_001275,DKSR20001094_2,27,4.520083333333333,0.14848187773695115,0.34462860198005196,0.0
val,ulsan_001849,DKSR20001132_2,25,2.75,0.10323252017335534,0.2141818181818182,0.0
val,ulsan_012387,DKSR20001618_1,36,4.36,0.13946417336469577,0.15196865443425076,0.0
val,ulsan_009012,DKSR20001476_2,44,5.98,0.12635375072278424,0.24710841694537347,0.0
val,ulsan_015443,DKSR20001160_2,18,2.69,0.17269699830249396,0.2265179677819083,0.0
val,ulsan_005254,DKSR20001169_1,24,3.59,0.14634883483864194,0.26746750232126276,0.0
val,ulsan_010390,DKSR20001593_1,17,4.1,0.10461691303356596,0.5361382113821138,0.0
val,ulsan_000553,DKSR20000954_2,3,0.98,0.22478436842722607,0.3176445578231292,0.0
val,ulsan_001592,DKSR20001131_1,11,2.69,0.1641605150364078,0.4340923172242875,0.0
val,ulsan_022886,DKSR20001571_1,32,5.21,0.12665571246082757,0.30495841330774154,0.0
val,ulsan_025817,DKSR20001157_1,30,3.22,0.10445754569535964,0.20442546583850932,0.0
val,ulsan_021188,DKSR20001533_2,48,9.03,0.11559753967946623,0.3252768549280177,0.0
val,ulsan_017434,DKSR20001287_1,39,6.06,0.13351871892873202,0.24033278327832783,0.0
val,ulsan_009972,DKSR20001592_1,39,5.86,0.16828896900538445,0.3535196245733788,0.0
val,ulsan_011047,DKSR20001609_2,16,2.46,0.14475854517388687,0.3162262872628726,0.0
val,ulsan_004695,DKSR20001168_2,55,4.55,0.10349271903781582,0.2239010989010989,0.0
val,ulsan_026236,DKSR20000975_1,44,4.41,0.16393580653203452,0.28199168556311416,0.0
val,ulsan_002109,DKSR20001132_1,21,3.83,0.14593564349275384,0.27157310704960835,0.0
val,ulsan_026527,DKSR20001158_2,4,2.39,0.10523496071976932,0.679550209205021,0.0
val,ulsan_017618,DKSR20001288_2,17,2.26,0.1939695201626228,0.37476032448377583,0.0
val,ulsan_007413,DKSR20001348_2,13,1.54,0.16057110942356562,0.4336038961038961,0.0
val,ulsan_014048,DKSR20001031_2,5,1.19,0.18478626626864303,0.375875350140056,0.0
val,ulsan_018096,DKSR20001336_2,27,3.55,0.1826180552249639,0.17409624413145539,0.0
val,ulsan_008077,DKSR20001353_2,59,6.37,0.1420937021244383,0.10697933019361591,0.0
val,ulsan_018769,DKSR20001388_1,64,10.31,0.1193100306698437,0.28506708697057875,0.0
val,ulsan_020960,DKSR20001532_2,32,5.55,0.06206091396646705,0.3434234234234234,0.0
val,ulsan_006839,DKSR20001286_2,32,2.83,0.17461561841004564,0.15198763250883393,0.0
val,ulsan_015087,DKSR20001159_1,42,5.49,0.16327339684961967,0.14064207650273225,0.0
val,ulsan_005193,DKSR20001169_2,3,1.11,0.1037529238044042,0.5928678678678678,0.0
val,ulsan_025454,DKSR20000974_2,25,4.07,0.1725186436671529,0.23216625716625716,0.0
val,ulsan_019685,DKSR20001508_1,27,3.3,0.15763017664233225,0.08953282828282828,0.0
val,ulsan_009017,DKSR20001476_2,46,7.07,0.11015332396270175,0.39143682225365395,0.0
val,ulsan_003991,DKSR20001165_2,11,2.78,0.11443146224613408,0.4425509592326139,0.0
val,ulsan_000371,DKSR20000953_2,28,4.73,0.15931754521363717,0.08090204369274137,0.0
val,ulsan_023208,DKSR20000956_1,26,4.2,0.22154525236510988,0.14557539682539683,0.0
val,ulsan_015542,DKSR20001160_1,17,2.65,0.10725772583839692,0.42518867924528303,0.0
val,ulsan_012374,DKSR20001618_1,24,2.94,0.1321043477283831,0.24726473922902495,0.0
val,ulsan_001596,DKSR20001131_1,26,4.47,0.14271976959117416,0.2897837434750186,0.0
val,ulsan_018139,DKSR20001336_1,25,3.73,0.15550419548465158,0.2940907059874888,0.0
val,ulsan_016903,DKSR20001240_2,29,3.31,0.08276589983885946,0.24322759315206446,0.0
val,ulsan_023176,DKSR20000956_1,22,5.43,0.13777815153981124,0.42992633517495393,0.0
val,ulsan_001284,DKSR20001094_1,7,1.93,0.17954590689003913,0.19851036269430053,0.0
val,ulsan_005644,DKSR20001278_2,31,3.8,0.1750764978908211,0.15950657894736842,0.0
val,ulsan_012430,DKSR20001649_1,22,4.92,0.10536507001423447,0.4523119918699187,0.0
val,ulsan_023205,DKSR20000956_1,13,1.53,0.2033318338665002,0.20068082788671024,0.0
val,ulsan_022770,DKSR20001571_1,16,3.1,0.16833704503857716,0.1384005376344086,0.0
val,ulsan_010211,DKSR20001593_2,55,7.29,0.1505024081597763,0.3273891175125743,0.0
val,ulsan_018613,DKSR20001386_1,72,9.790083333333333,0.13348990035289468,0.27458057047522577,0.0
val,ulsan_003415,DKSR20001147_2,15,3.25,0.15803659932776765,0.3482692307692308,0.0
val,ulsan_009227,DKSR20001487_1,15,3.91,0.12817068243725332,0.4666986359761296,0.0
val,ulsan_021236,DKSR20001534_1,48,8.55,0.13277870470202618,0.2650925925925926,0.0
val,ulsan_024520,DKSR20000963_1,23,3.95,0.13283136740111104,0.29796413502109703,0.0
val,ulsan_000796,DKSR20000959_1,48,6.44,0.1173753270005023,0.330175983436853,0.0
val,ulsan_012733,DKSR20001650_2,31,5.93,0.07781121398389161,0.5128091624508151,0.0
val,ulsan_015113,DKSR20001159_1,20,3.55,0.1287822571528983,0.3386619718309859,0.0
val,ulsan_004462,DKSR20001167_1,11,1.73,0.1833476665280282,0.28171965317919073,0.0
val,ulsan_015475,DKSR20001160_1,6,2.44,0.1389681451456441,0.6228142076502732,0.0
val,ulsan_011013,DKSR20001608_1,13,2.8,0.16063763095543454,0.31888392857142855,0.0
val,ulsan_002337,DKSR20001144_2,26,4.36,0.1604444667192249,0.2807052752293578,0.0
val,ulsan_021067,DKSR20001533_1,9,2.21,0.19129925161239603,0.26038838612368026,0.0
val,ulsan_006992,DKSR20001300_2,41,8.42,0.06051739533442609,0.3765785827395091,0.0
